Produce Name,Price,Description,Image,Category,Options,Product URL
"
    Gemstone Authentication Report By GTL JAIPUR
"
    4 Inches Aquamarine FACETED Geometrical Step Cut Beads Natural Gemstone Side Drill Beads line Strand | 12x9x6 to 8x5x4 Aquamarine Beads
",8093,"4 Inches Aquamarine FACETED Geometrical Step Cut Beads Natural Gemstone Side Drill Beads line Strand | 12x9x6 to 8x5x4 Aquamarine BeadsStones: AquamarineBeads Dimension (MM) : 12x9x6 to 8x5x4Drill Size : 0.45 mmDrill Hole: SideInclusions::https://www.etsy.com/in-en/shop/gemmore/?search_query=geometrical+step+cut.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/7195d4/4018753313/il_794xN.4018753313_h3ji.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1244423818/4-inches-aquamarine-faceted-geometrical?click_key=a79b433af4981be6dc6993187fae90a66a006c7b%3A1244423818&click_sum=591ecc6d&ref=shop_home_active_26&pro=1&frs=1
"
    10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 28x15 to 17x9x6 mm
",14181,"10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 28x15 to 17x9x6 mmStones: African CitrineBeads Dimension (MM) ::  28x15x10 to 17x9x6Drill Size: 0.45 mmDrill Hole: SideInclusions::https://www.etsy.com/in-en/shop/gemmore/?search_query=spindle.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/014322/3994456269/il_794xN.3994456269_bgga.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1252218513/10-pieces-african-citrine-faceted?click_key=49fff7f23333a2c1e5cd31e3f14d482ff60e1b56%3A1252218513&click_sum=a65b4eea&ref=shop_home_active_27&pro=1&frs=1
"
    12 Pieces Swiss Blue Topaz Faceted Cushion Cut Stone Beads Natural Gemstone Face Drill Beads Line Strand | Topaz Beads | 11x8x6 to 8x6x4 mm
",12451,"12 Pieces Swiss Blue Topaz Faceted Cushion Cut Stone Beads Natural Gemstone Face Drill Beads Line Strand | Topaz Beads | 11x8x6 to 8x6x4 mmStones : Swiss Blue TopazBeads Dimension (MM) ::  11x8x6 to 8x6x4Drill Size : 0.80 mmDrill Hole : FaceInclusions ::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/378c62/3971147232/il_794xN.3971147232_scqe.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1258431969/12-pieces-swiss-blue-topaz-faceted?click_key=5a30869bd6f0b22ba7b1c97b28a369460aaf82e5%3A1258431969&click_sum=89f28d87&ref=shop_home_active_28&pro=1&frs=1
"
    Pair Of Pink Tourmaline Faceted Uneven Flat Rose Cut Cab Beads Natural Gemstone Face Drill Beads Line Strand | Tourmaline Beads | 21x17x4 mm
",28916,"Pair Of Pink Tourmaline Faceted Flat Rose Cut Beads Natural Gemstone Face Drill Beads Line Strand | Pink Tourmaline Beads | 21x17x4 mmStones :  Pink TourmalineBeads Dimension (MM) ::  21x17x4 Drill Size : 0.80 mmDrill/Hole::   Face.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/dd99d4/3964833940/il_794xN.3964833940_mnn5.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1256841561/pair-of-pink-tourmaline-faceted-uneven?click_key=56d44dbdac7b89677ec8dad458e1baccdab4e773%3A1256841561&click_sum=67822136&ref=shop_home_active_29&pro=1&frs=1
"
    8 Inches MOSS AQUAMARINE Faceted Tumble Shape Beads Natural Gemstone Center Drill Beads line Strand | Aquamarine Gemstone 27x14 to 14x12 MM
",14734,"8 Inches MOSS AQUAMARINE Faceted Tumble Shape Beads Natural Gemstone Center Drill Beads line Strand | Aquamarine Gemstone 27x14 to 14x12 MMStones : Moss AquamarineBeads Dimension (MM) : 27x14x9 to 14x12x10Drill Size : 0.80mmDrill Hole : Center Inclusions ::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/bfbb1e/4012472747/il_794xN.4012472747_fcer.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1256836219/8-inches-moss-aquamarine-faceted-tumble?click_key=4f6d57e125faef2351919f756a15e3679f9aa00d%3A1256836219&click_sum=a84efa48&ref=shop_home_active_30&pro=1&frs=1
"
    Pair Of Blue Tourmaline Polished Slice Beads Natural Gemstone Face Drill Beads Line Strand | Blue Tourmaline Slice Beads | 27x18x3 mm
",10168,"Pair Of Blue Tourmaline Polished Slice Beads Natural Gemstone Face Drill Beads Line Strand | Blue Tourmaline Slice Beads | 27x18x3 mmStones :Blue TourmalineBeads Dimension (MM) : 27x18x3Drill Size :0.80 mm.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/dc3db2/3964998554/il_794xN.3964998554_r08b.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1242872080/pair-of-blue-tourmaline-polished-slice?click_key=abd1c3510e4cf60d545821a16b36075747193e72%3A1242872080&click_sum=dae119a7&ref=shop_home_active_31&pro=1&frs=1
"
    28 Pieces Moon Quartz Faceted Sail Crown Cut Beads Natural Gemstone Side Drill Beads Line Strand | Genuine Moon Quartz Beads | 18x9x3 mm
",7540,"28 Pieces Moon Quartz Faceted Sail Crown Cut Beads Natural Gemstone Side Drill Beads Line Strand | Genuine Moon Quartz Beads | 18x9x3 mmStones :  Moon QuartzBeads Dimension (MM) :  18x9x3Drill Size :  0.45 mmhttps://www.etsy.com/in-en/shop/gemmore/?search_query=sail.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/290fe6/3964755432/il_794xN.3964755432_q2pc.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1242824744/28-pieces-moon-quartz-faceted-sail-crown?click_key=160006ca95a8920336fe9106884db4af19c280fe%3A1242824744&click_sum=859e426f&ref=shop_home_active_32&pro=1&frs=1
"
    Pair Of Blue Tourmaline Polished Slice Beads Natural Gemstone Face Drill Beads Line Strand | Blue Tourmaline Slice Beads | 27x18x3 mm
",10168,"Pair Of Blue Tourmaline Polished Slice Beads Natural Gemstone Face Drill Beads Line Strand | Blue Tourmaline Slice Beads | 27x18x3 mmStones :Blue TourmalineBeads Dimension (MM) : 27x18x3Drill Size :0.80 mm.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/689344/4012636483/il_794xN.4012636483_dmcn.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1256871681/pair-of-blue-tourmaline-polished-slice?click_key=fdaebd39681861b1cafd82dac4bda8f706e0597c%3A1256871681&click_sum=2f2402df&ref=shop_home_active_33&pro=1&frs=1
"
    10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 33x14 to 28x14 mm
",14181,"10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 33x14 to 28x14 mmStones: African CitrineBeads Dimension (MM) ::  33x14x9 to 28x14x10Drill Size: 0.45 mmDrill Hole: SideInclusions::https://www.etsy.com/in-en/shop/gemmore/?search_query=spindle.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/562ed5/3994443847/il_794xN.3994443847_3vbe.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1252216173/10-pieces-african-citrine-faceted?click_key=6bdaa683ce8d7e86f4552abbf1938c13e5a59a64%3A1252216173&click_sum=99946304&ref=shop_home_active_34&pro=1&frs=1
"
    10 Pieces Rose Quartz Smooth Uneven Flat Cab Beads Natural Gemstone Face Drill Beads Line Strand | Rose Quartz Beads | 29x20x4 to 18x13x3 mm
",10584,"10 Pieces Rose Quartz Smooth Uneven Flat Cab Beads Natural Gemstone Face Drill Beads Line Strand | Rose Quartz Beads | 29x20x4 to 18x13x3 mmStones : Rose QuartzBeads Dimension (MM) :  29x20x4 to 18x13x3Drill Size : 0.80 mmDrill Hole : FaceInclusions ::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/7b7cc8/3971056312/il_794xN.3971056312_da4d.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1258415921/10-pieces-rose-quartz-smooth-uneven-flat?click_key=ebf5b269ec1ffb5330a2283d3517db669ed21bf9%3A1258415921&click_sum=9bd48a85&ref=shop_home_active_35&pro=1&frs=1
"
    10 Pieces Pink Opal Mix Flat Hammered Cut Beads Natural Gemstone Face Drill Beads Line Strand | Pink Opal Beads | 14x20x3 to 17x14x4 mm
",7125,"10 Pieces Pink Opal Mix Flat Hammered Cut Beads Natural Gemstone Face Drill Beads Line Strand | Pink Opal Beads | 14x20x3 to 17x14x4 mmStones:  Pink OpalBeads Dimension (MM) :  14x20x3 to 17x14x4Drill Size: 0.80 mmDrill:: face.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/3689cd/4018721925/il_794xN.4018721925_der7.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1244417998/10-pieces-pink-opal-mix-flat-hammered?click_key=9ff488fa79204ed2db4ddc65a1ab7a1783b45e17%3A1244417998&click_sum=8139c66e&ref=shop_home_active_36&pro=1&frs=1
"
    Gemstone Authentication Report By GTL JAIPUR
",1628,"These reports identify the gemstone under examination, along with presence or absence of treatments and their methods. The stone may be loose or set in a piece of jewellery or in a bead string.  These reports mainly contain information on:» weight (in carats, up to two decimal points)   (in grams, when stone is set in jewellery or if it weighs more than 999.99 carats)» colour  » shape and style of cut» dimensions (length x breadth x height); in centimeters for samples above 99 mm» identification of the stone: by mineral name (group/species/variety where applicable), prefixed by whether it is natural or synthetic, man-made product or a glass.  However, in case of synthetics, species and group names are not mentioned.» comments: include any additional information on presence or absence of treatments, damages, special optical effects such as colour change, and any information which may help to interpret the results on the report. In case of emerald identification reports, along with the nature of treatment and type of filler, its quantity is also mentioned in broad categories as significant, moderate or minor.For security, every report is laminated, carries a colour photograph of the specimen/s being tested, a unique QR-code for report verification and a 3D hologram, which reads the logo of the Gems & Jewellery Export Promotion Council (GJEPC) at one angle and GTL at another. Also look for the embossed logo of GJEPC at top left corner of the report ..Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/42102b/2783417038/il_794xN.2783417038_6ei4.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/925730044/gemstone-authentication-report-by-gtl?click_key=b067cf6250e4951a2009a24a3f32bc9e0b371d54%3A925730044&click_sum=b0822c92&ref=shop_home_feat_1&pro=1&frs=1
"
    Express Shipping | Safest & fastest | Highly recommended :)
",407,250 US$ を超えるご注文で - 無料の送料を無料で配送200 - 250 US$ の間の注文で - エクスプレスのための5 US$を支払う150 - 200 US$ の間の注文で - エクスプレスのための10 US$を支払います100 - 150 US$ の間の注文で - エクスプレスのための16$を支払う50 - 100 US$ の間の注文で - エクスプレスのための支払い 23$1 - 50 US$ - エクスプレスの支払い30$# エクスプレス配送には約 5 ~ 9 日 (平均 7 日間) 時間がかかります届ける#私たちは、派遣後2 -4日後に急行追跡番号を取得します。#私たちはあなたの注文が上記の場合、デフォルトでエクスプレスでパッケージを出荷します250 US$だから、無料エクスプレスについて私たちに思い出させる必要はありません。#私はそれがであるように、すべての顧客に急送をお勧めしますSAFEST配送オプションとパッケージを失う可能性はゼロに近い。.,https://i.etsystatic.com/20343546/r/il/e85077/3011590518/il_794xN.3011590518_fg4r.jpg,Craft Supplies & Tools,"[['Select an option', '200 - 250 USD (₹ 407)', '150 - 200 USD (₹ 814)', '100 - 150 USD (₹ 1,302)', '50 - 100 USD (₹ 1,871)', '1 - 50 USD (₹ 2,442)'], []]",https://www.etsy.com/in-en/listing/925746432/express-shipping-safest-fastest-highly?click_key=b1cece1e814ad6bb79ddc51a25a58d61d1285b69%3A925746432&click_sum=add45842&ref=shop_home_feat_2&pro=1&frs=1
"
    10 Pieces Swiss Blue Topaz Faceted Cloud Beads Natural Gemstone Briolette Face Drill Beads Line | Blue Topaz Beads | 11x13x5 to 10x11x5 mm
",19646,"10 Pieces Swiss Blue Topaz Faceted Cloud Beads Natural Gemstone Briolette Face Drill Beads Line Strand | Blue Topaz Beads | 11x13x5 to 10x11x5 mmStones: Swiss Blue TopazBeads Dimension (MM):  11x13x5 to 10x11x5Drill Size : 0.80mmDrill Hole: FaceInclusions::https://www.etsy.com/in-en/shop/gemmore/?search_query=cloud.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/f258f7/3889952857/il_794xN.3889952857_iof2.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1210047988/10-pieces-swiss-blue-topaz-faceted-cloud?click_key=7ea2f2ee29c235e2d8c43ac041e490bd85cc0d02%3A1210047988&click_sum=cae3e6ca&ref=shop_home_feat_3&pro=1&frs=1
"
    10 Pieces London Blue Topaz Faceted Cloud Beads Natural Gemstone Briolette Face Drill Beads Line | London Blue Topaz Beads | 11x6 to 9x10 mm
",14734,"10 Pieces London Blue Topaz Faceted Cloud Beads Natural Gemstone Briolette Face Drill Beads Line | London Blue Topaz Beads | 11x6 to 9x10 mmStones: London Blue TopazBeads Dimension (MM):  11x6 to 9x10x4Drill Size : 0.80mmDrill Hole: FaceInclusions::https://www.etsy.com/in-en/shop/gemmore/?search_query=cloud.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/a2d2fe/3893068116/il_794xN.3893068116_1f5b.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1224321634/10-pieces-london-blue-topaz-faceted?click_key=06d5c4760447ffd82baffebd358a7f0cb280b596%3A1224321634&click_sum=8593231d&ref=shop_home_feat_4&pro=1&frs=1
"
    Pair Of Bi Color Green Tourmaline Faceted Cushion Flat Rose Cut Cab Beads Natural Gemstone Face Drill Beads Line Strand |  21x12x4 mm
",19715,"Pair Of Bi Color Green Tourmaline Faceted Cushion Flat Rose Cut Cab Beads Natural Gemstone Face Drill Beads Line Strand |  21x12x4 mmStones :  TourmalineBeads Dimension (MM) ::  21x12x4Drill Size : 0.80 mmDrill/Hole::   Face.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/e58fd0/4012511387/il_794xN.4012511387_j4yt.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1242844388/pair-of-bi-color-green-tourmaline?click_key=48e18c8a278d34fa6cc6291ee91e663479e5a004%3A1242844388&click_sum=c5b722f8&ref=shop_home_active_1&pro=1&frs=1
"
    Pair Of Green Tourmaline Faceted Cushion Flat Rose Cut Cab Beads Natural Gemstone Face Drill Beads Line Strand | Tourmaline | 20x12x4 mm
",17363,"Pair Of Green Tourmaline Faceted Cushion Flat Rose Cut Beads Natural Gemstone Face Drill Beads Line Strand | Tourmaline Beads | 20x12x4 mmStones :  Green TourmalineBeads Dimension (MM) ::  20x12x4Drill Size : 0.80 mmDrill/Hole::   Face.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/d3c0fc/3964843396/il_794xN.3964843396_40wq.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1242842946/pair-of-green-tourmaline-faceted-cushion?click_key=bd8459eda675228804ad41445a0cfd6178975721%3A1242842946&click_sum=d9fd4c78&ref=shop_home_active_2&pro=1&frs=1
"
    10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 26x14x9 to 15x9 mm
",13005,"10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 26x14x9 to 15x9 mmStones: African CitrineBeads Dimension (MM) ::  26x14x9 to 15x9x6Drill Size: 0.45 mmDrill Hole: SideInclusions::https://www.etsy.com/in-en/shop/gemmore/?search_query=spindle.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/f00e74/3994458863/il_794xN.3994458863_tp08.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1238232838/10-pieces-african-citrine-faceted?click_key=e898b4ece508a5662de4826745b0bba6fe300d06%3A1238232838&click_sum=ce98ae40&ref=shop_home_active_3&pro=1&frs=1
"
    28 Pieces Rose Quartz Faceted Sail Crown Cut Beads Natural Gemstone Side Drill Beads Line Strand | Rose Quartz Beads | 17x9x3 mm
",9338,"28 Pieces Rose Quartz Faceted Sail Crown Cut Beads Natural Gemstone Side Drill Beads Line Strand | Rose Quartz Beads | 17x9x3 mmStones : Rose QuartzBeads Dimension (MM) :  17x9x3Drill Size : 0.45 mmDrill Hole : SideInclusions ::https://www.etsy.com/in-en/shop/gemmore/?search_query=sail.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/fa1a11/4018694433/il_794xN.4018694433_p2xk.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1258411677/28-pieces-rose-quartz-faceted-sail-crown?click_key=826500d03146d28538ad1067ede05f7b5cda6b3e%3A1258411677&click_sum=2073031f&ref=shop_home_active_4&pro=1&frs=1
